auditee_uei,Count,CountDistinct_audit_year,Right_CountDistinct_audit_year,CountDistinct_report_id,First_auditee_city,First_auditee_ein,First_auditee_name,First_auditee_state,First_auditee_zip,First_cognizant_agency,First_entity_type,Max_audit_year,Right_Max_audit_year,Right_Min_audit_year,Min_audit_year,Sum_going_concern_num,Sum_internal_control_def_num,Sum_low_risk_num,Sum_material_weakness_gen_num,Sum_material_weakness_number,Sum_modified_opinion_number,Sum_noncompliance_num,Sum_prior_findings_num,Sum_questioned_costs_number,Sum_repeat_finding_number,Sum_significant_deficiency_number,Sum_total_amount_expended_num,is_problem_entity,risk_score
YLN4BFCJCP39,7,3,2,3,BREVARD,566000343,TRANSYLVANIA COUNTY,NC,28712,,local,2024,2024,2023,2022,0,0,0,0,0,0,0,0,0,5,7,25804461,1,70
L4MAGUSXFWD1,5,3,3,3,Carlisle,270996759,Cumberland County Housing Authority,PA,17013,,local,2024,2024,2022,2022,0,0,0,0,1,1,0,0,1,1,4,44313774,1,50
NG5AFD1APZ73,6,4,1,4,HAVRE DE GRACE,261782547,"ST. JOHN'S COMMONS, INC.",MD,21078,,non-profit,2025,2022,2022,2022,0,0,0,0,4,6,0,0,0,5,2,24104914,1,60
JYLJZYB3G613,2,4,1,4,Vienna,300129320,"The Skillsource Group, Inc.",VA,22182,,non-profit,2025,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,2,29453809,0,20
WMXZSTJDGML7,27,3,1,3,Baltimore,521094078,"National Center on Institutions and Alternatives, Inc.",MD,21244,,non-profit,2024,2022,2022,2022,0,0,0,0,0,27,0,0,0,27,27,4302788,1,270
ZQ44ZBL3M586,1,3,1,3,EUNICE,726001764,HOUSING AUTHORITY OF THE CITY OF EUNICE,LA,705350224,,local,2024,2023,2023,2022,0,0,0,0,1,1,0,0,0,0,0,5398429,0,10
KGAPBAMK58L3,9,3,1,3,Saint Paul,411599130,Minnesota Housing Finance Agency,MN,55102,14,state,2024,2024,2024,2022,0,0,0,0,9,0,0,0,4,0,0,1669879254,1,90
M429J29AZ5S5,1,3,1,3,BALTIMORE,520597056,"ST. VINCENT DE PAUL OF BALTIMORE, INC.",MD,21218,,non-profit,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,1,55694479,0,10
KT5LN3RMJXY9,7,3,2,3,GREELEY,846137951,HOUSING AUTHORITY OF THE CITY OF GREELEY,CO,806320130,,local,2024,2023,2022,2022,0,0,0,0,1,0,0,0,0,4,2,22261853,1,70
QS1KM5BK5NE4,4,4,1,4,NEW BRITAIN,311584385,"CSI RESIDENTIAL, INC.",CT,06053,,non-profit,2025,2025,2025,2022,0,0,0,0,0,0,0,0,2,0,4,3936910,1,40
TWRF21806324,10,1,1,1,NASHVILLE,621806324,"TENNESSEE WILDLIFE RESOURCES FOUNDATION, INC.",TN,37211,,non-profit,2022,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,10,1009407,1,100
EFW7E1WGUFW1,3,3,2,4,ERIE,251698677,LAKE ERIE COLLEGE OF OSTEOPATHIC MEDICINE,PA,16509,84,non-profit,2024,2024,2023,2022,0,0,0,0,2,0,0,0,0,0,1,810607307,1,30
HJNFX3XFC645,2,2,1,2,Las Vegas,813398527,"StartUpNV, Inc.",NV,89101,,non-profit,2024,2023,2023,2023,0,0,0,0,2,2,0,0,0,0,0,2343285,0,20
WYA3NDQ4DHQ1,1,1,1,1,GRAMERCY,726010409,TOWN OF GRAMERCY,LA,70052,,local,2022,2022,2022,2022,0,0,0,0,1,0,0,0,0,0,0,900536,0,10
EQCJEMTN9WF4,1,2,1,2,Olympia,916001626,Olympia School District No. 111,WA,98506,,local,2024,2023,2023,2023,0,0,0,0,1,0,0,0,0,1,0,22607014,0,10
N18XXUG1KMP4,1,3,1,3,WORTHINGTON,311311288,"LUTHERAN SOCIAL SERVICES OF CENTRAL OHIO KENSINGTON PLACE, INC.",OH,43085,,non-profit,2024,2024,2024,2022,0,0,0,0,1,0,0,0,0,0,0,22315389,0,10
EKHJB3BC45W5,5,3,3,3,LAKEVIEW,930577593,LAKE HEALTH DISTRICT,OR,97630,,local,2024,2024,2022,2022,0,0,0,0,0,0,0,0,0,3,5,19700555,1,50
L9SANTM4N7J5,1,3,1,3,TRAVERSE CITY,382640544,MUNSON HEALTHCARE AND SUBSIDIARIES,MI,496842386,,non-profit,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,1,69177909,0,10
KBSFKRAG9A58,3,3,2,3,KOKOMO,356001076,CITY OF KOKOMO,IN,46901,,local,2024,2024,2022,2022,0,0,0,0,2,1,0,0,0,0,1,41590580,1,30
PBYSPY8X4E69,1,1,1,1,Ramah,840758229,"Town of Ramah, Colorado",CO,80832,,local,2024,2024,2024,2024,0,0,0,0,0,0,0,0,0,0,1,2592316,0,10
NDWTUKV54D86,19,3,2,3,AUGUSTA,370920599,SOUTHEASTERN CUSD #337,IL,62311,,local,2024,2024,2022,2022,0,0,0,0,13,0,0,0,0,11,6,4695699,1,190
CTBKTWL7CTV5,1,3,1,3,New Britain,510614189,Marian Heights Inc,CT,06053,,non-profit,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,0,26745341,0,10
PRLPFM7BZQ53,6,2,2,2,Cicero,160955793,"Plaza Nursing Home Company, Inc.",NY,13039,,non-profit,2022,2022,2021,2021,0,0,0,0,0,0,0,0,1,2,6,2060097,1,60
EY9SVNLXMD39,1,2,1,2,WEBSTER,046048476,WEBSTER HOUSING AUTHORITY,MA,01570,,local,2024,2023,2023,2023,0,0,0,0,0,0,0,0,0,0,1,2026127,0,10
K1VRLLNM6423,1,2,1,2,GATLINBURG,582007394,ARROWMONT SCHOOL OF ARTS AND CRAFTS,TN,37738,,non-profit,2023,2022,2022,2022,0,0,0,0,0,0,0,0,1,0,1,2928553,0,10
K52TL8NF5BK6,11,2,2,2,Tulsa,736006419,Tulsa County,OK,74119,,local,2023,2023,2022,2022,0,0,0,0,7,0,0,0,0,7,4,90826768,1,110
PNHJE1AGQRC7,2,3,1,3,HARTSVILLE,570664826,"CARESOUTH CAROLINA, INC.",SC,29550,,non-profit,2024,2024,2024,2022,0,0,0,0,2,2,0,0,0,0,0,50391159,0,20
ZYHNNEX43KA6,5,3,1,3,FAIRBANKS,920147354,INTERIOR COMMUNITY HEALTH CENTER,AK,99701,,non-profit,2024,2023,2023,2022,0,0,0,0,0,3,0,0,0,0,3,11566215,1,50
K2W5MZ4QKEW7,4,2,2,2,Vallejo,465010936,Catholic Charities of Yolo-Solano,CA,94590,,non-profit,2022,2022,2021,2021,0,0,0,0,2,2,0,0,3,0,2,12381822,1,40
ML2NJF9TM4D9,1,3,1,3,WESTERVILLE,510183468,SPECIAL OLYMPICS OHIO INC,OH,43081,,non-profit,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,1,2905238,0,10
DFXNLUKXDLH6,3,3,2,3,EAST PATCHOGUE,116003165,SOUTH COUNTRY CENTRAL SCHOOL DISTRICT,NY,11772,,local,2024,2023,2022,2022,0,0,0,0,0,0,0,0,1,0,3,30317890,1,30
P5KAVKKRHMB5,20,3,2,3,SANTA FE,850166355,POJOAQUE VALLEY SCHOOL DISTRICT,NM,87506,,local,2024,2024,2023,2022,0,0,0,0,0,0,0,0,0,0,4,12510951,1,200
YTVJKRLFH321,7,3,2,3,HAMPTON BAYS,116001999,HAMPTON BAYS UNION FREE SCHOOL DISTRICT,NY,117941739,,local,2024,2023,2022,2022,0,0,0,0,0,0,0,0,0,1,7,9749661,1,70
LDMTMKNCNKK1,7,1,1,1,Indianapolis,455203995,"Housing and Economic Concepts, Inc.",IN,46240,,non-profit,2022,2022,2022,2022,0,0,0,0,0,7,0,0,0,0,7,2041206,1,70
XJWBAAJWG185,21,4,1,4,GILLETTE,830210131,CAMPBELL COUNTY SCHOOL DISTRICT NO. 1,WY,82717,,local,2025,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,21,83032331,1,210
HE9HQBNZHHB5,51,2,1,2,Schenectady,141338580,Union College,NY,12308,,non-profit,2024,2024,2024,2023,0,0,0,0,23,46,0,0,23,0,28,28468894,1,510
QS64UW13MQK1,43,3,3,3,PORTERVILLE,941669142,TULE RIVER INDIAN HEALTH CENTER INC,CA,93258,,tribal,2024,2024,2022,2022,0,0,0,0,37,34,0,0,6,37,6,35136432,1,430
SFJQJE5CRJJ7,6,1,1,1,Chicago,861167475,"Serendipity Child Care, Inc.",IL,60643,,non-profit,2020,2020,2020,2020,0,0,0,0,0,0,0,0,0,0,0,934696,1,60
UHCDNHA6KPX3,1,3,1,3,MIAMI,650899207,"EMPOWER 'U', INC.",FL,331474909,,non-profit,2024,2024,2024,2022,0,0,0,0,0,0,0,0,1,0,1,14328868,0,10
T5BNWLHX64E7,5,2,2,2,BUTLER,814578492,"COMMUNITY PARTNERSHIP, INC.",PA,16001,,non-profit,2024,2024,2023,2023,0,0,0,0,5,5,0,0,5,1,0,1947886,1,50
NAN0TAVALABL,6,1,1,1,MEMPHIS,620475690,LEMOYNE-OWEN COLLEGE,TN,38126,,higher-ed,2022,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,6,13691567,1,60
GTEDGYL73MK1,4,3,3,3,CORPUS CHRISTI,746000599,CORPUS CHRISTI HOUSING AUTHORITY,TX,78415,,local,2024,2024,2022,2022,0,0,0,0,0,0,0,0,1,3,4,122707662,1,40
JZJ5ZCR4PNL4,2,3,1,3,CENTREVILLE,521011271,"QUEEN ANNE'S COUNTY, MARYLAND",MD,21617,,local,2024,2024,2024,2022,0,0,0,0,2,0,0,0,0,0,0,21797205,0,20
JTD9FDXYL8V5,2,3,1,3,EAST PROVIDENCE,050258881,TOCKWOTTON HOME D/B/A TOCKWOTTON ON THE WATERFRONT,RI,02914,,non-profit,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,1,2,135203322,0,20
WE77MRWUNJZ9,8,3,1,3,HARTSDALE,133615295,GREENBURGH CENTRAL SCHOOL DISTRICT,NY,10530,,local,2024,2022,2022,2022,0,0,0,0,8,4,0,0,0,4,0,9827772,1,80
FYYMUAVJDKC6,15,3,2,3,CITY OF BOYNTON BEACH,596000282,CITY OF BOYNTON BEACH,FL,33435,,non-profit,2024,2024,2023,2022,0,0,0,0,0,0,0,0,0,0,14,18379635,1,150
UMTMQNPXWHR6,19,3,1,3,Livonia,381498763,Madonna University,MI,48150,,higher-ed,2024,2022,2022,2022,0,0,0,0,6,0,0,0,0,6,13,53371457,1,190
YM4VMJJHSL23,2,3,1,3,STUTTGART,716021398,STUTTGART SCHOOL DISTRICT,AR,721607088,,local,2024,2023,2023,2022,0,0,0,0,2,2,0,0,2,0,0,12542104,0,20
XGYVA4Y2YAN4,7,3,2,3,EVANSVILLE,351308176,UNIVERSITY OF SOUTHERN INDIANA,IN,477123534,84,higher-ed,2024,2024,2023,2022,0,0,0,0,7,0,0,0,0,0,0,127805226,1,70
S5UEFN4T95L1,7,3,2,4,Isle of Wight,546001361,"County of Isle of Wight, Virginia",VA,23397,,local,2024,2024,2023,2022,0,0,0,0,0,2,0,0,0,2,0,54226351,1,70
C19YGKE1FRG9,1,1,1,1,Tucker,581636513,"US Poultry & Egg Export Council, Inc.",GA,30084,,non-profit,2022,2022,2022,2022,0,0,0,0,1,0,0,0,0,1,0,5493365,0,10
L32ERMNSA8M9,9,3,3,3,OTTAWA,366004960,OTTAWA ELEMENTARY SCHOOL DISTRICT 141,IL,61350,,local,2024,2024,2022,2022,0,0,0,0,9,0,0,0,0,6,0,15242846,1,90
HL1GPCV2Z3N6,3,2,1,2,GAKONA,134267032,NATIVE VILLAGE OF GAKONA,AK,99586,,tribal,2024,2023,2023,2023,0,0,0,0,3,3,0,0,0,0,0,3584831,1,30
TW45EP4RK6M1,2,4,2,4,Round Rock,742094204,Texas Guaranteed Student Loan Corporation,TX,78681,84,non-profit,2025,2023,2022,2022,0,0,0,0,0,0,0,0,0,0,2,32764487609,0,20
FLULT8A9VS89,1,3,1,3,SHELTON,911651960,EVERGREEN RURAL WATER OF WASHINGTON,WA,98584,,non-profit,2024,2024,2024,2022,0,0,0,0,1,0,0,0,1,0,0,4494019,0,10
VAGWUFXXQ2F6,1,2,1,2,CROSBY,411724637,CUYUNA REGIONAL MEDICAL CENTER,MN,56441,,non-profit,2023,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,0,12383123,0,10
TND3WUHSQY24,18,2,2,3,South Tucson,866000267,City of South Tucson,AZ,85713,,local,2024,2024,2023,2023,0,0,0,0,2,0,0,0,6,6,16,9353714,1,180
KDSWM7K4NZB9,7,4,1,4,PLAINWELL,386000316,PLAINWELL COMMIUNITY SCHOOLS,MI,49080,,local,2025,2025,2025,2022,0,0,0,0,0,0,0,0,0,0,7,12029396,1,70
K3M6LYFS3CN3,2,3,2,3,SEDALIA,431335918,"CASA GRANDE, INC.",MO,65301,,non-profit,2024,2023,2022,2022,0,0,0,0,0,0,0,0,0,2,0,3641038,0,20
FMU9PKL6M1L3,4,4,3,4,Montgomery,630980480,Alabama Housing Finance Authority,AL,36117,14,state,2025,2024,2022,2022,0,0,0,0,0,0,0,0,1,3,4,418769009,1,40
SBRWLVZNE847,15,4,2,4,Knoxville,626001104,Johnson University,TN,379989775,,higher-ed,2025,2024,2023,2022,0,0,0,0,1,0,0,0,9,3,14,32698965,1,150
P8MZE4NSPDA2,9,3,3,3,ASHTABULA,300127058,"TERRA QUEST, INC.",OH,44004,,non-profit,2024,2024,2022,2022,0,0,0,0,2,0,0,0,0,6,7,6409052,1,90
VLC8GAPU9KF4,2,2,1,2,Laguna Hills,330490460,City of Laguna Hills,CA,92653,,local,2023,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,2,7500211,0,20
JJ3JKMU5K4L1,39,3,3,3,CAMBRIDGE,046001383,CITY OF CAMBRIDGE MASSACHUSETTS,MA,02139,14,local,2024,2024,2022,2022,0,0,0,0,36,10,0,0,1,11,2,176339759,1,390
GLL8AJ5Z6N53,2,4,1,4,Long Beach,953917927,"DOGWOOD RETIREMENT HOUSING, INC. DBA DOGWOOD RETIREMENT APTS.061-EH142",CA,90815,,non-profit,2025,2024,2024,2022,0,0,0,0,0,2,0,0,1,0,2,3494435,0,20
EJ55KHMKF785,3,3,2,3,MT PROSPECT,363382832,NORTHWEST COMPASS,IL,60056,,non-profit,2024,2023,2022,2022,0,0,0,0,0,0,0,0,0,2,2,4698116,1,30
PCGCCN3WZ6Y5,2,3,1,3,AMESBURY,046006456,AMESBURY HOUSING AUTHORITY,MA,01913,,local,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,1,2,6137117,0,20
CAKKYD3GVWK3,4,1,1,1,MINNEAPOLIS,311501057,"METRO MEALS ON WHEELS, INC.",MN,55415,,non-profit,2022,2022,2022,2022,0,0,0,0,2,4,0,0,0,0,2,2006104,1,40
FCHUCAM45V43,7,4,4,4,Murfreesboro,560554199,Chowan University,NC,27855,,higher-ed,2025,2025,2022,2022,0,0,0,0,0,0,0,0,0,2,0,45788137,1,70
YRL1VL5N6225,16,3,2,3,Beloit,390908497,Beloit College,WI,53511,,non-profit,2024,2023,2022,2022,0,0,0,0,0,0,0,0,0,8,16,24736296,1,160
W76ELJUQ7E27,2,2,2,2,Cape Girardeau,430890734,"Public Water Supply District No. 1 of Ste. Genevieve County, Missouri",MO,63670,,local,2024,2024,2023,2023,0,0,0,0,1,0,0,0,0,0,1,1931660,0,20
VEZ3G3LX3WC7,4,3,1,3,CENTRALIA,916001630,CENTRALIA SCHOOL DISTRICT NO. 401,WA,985310610,,local,2024,2022,2022,2022,0,0,0,0,4,1,0,0,1,0,0,31776448,1,40
KBDJJBJJ2DA9,2,3,2,3,RICHFIELD,410781858,FRASER,MN,55423,,non-profit,2024,2024,2022,2022,0,0,0,0,0,0,0,0,1,0,1,4875517,0,20
QAABYA8LV6Q3,9,2,2,2,CAGUAS,660548318,"TALLER EDUCATIVO DE CAGUAS, INC.",PR,00727,,non-profit,2023,2023,2022,2022,0,0,0,0,0,0,0,0,0,3,9,2925441,1,90
CWG6NA3HNJF3,9,3,2,3,WASHINGTON COURTHOUSE,316000096,FAYETTE COUNTY,OH,43160,,local,2024,2023,2022,2022,0,0,0,0,9,9,0,0,0,5,0,91433446,1,90
KFM2U56JK8P3,2,3,1,3,Dallas,756005352,United Way of Metropolitan Dallas,TX,75202,,non-profit,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,0,43170169,0,20
U7K8UMKNGXT1,1,1,1,1,UTICA,262017327,"THE UTICA CENTER FOR DEVELOPMENT, INC.",NY,13502,,non-profit,2023,2023,2023,2023,0,0,0,0,0,0,0,0,0,1,1,837409,0,10
CJPLE1AUB9M5,18,3,3,3,MYRTLE BEACH,202233073,"DALEWOOD ESTATES SENIOR HOUSING, INC.",SC,29572,,non-profit,2024,2024,2022,2022,0,0,0,0,0,14,0,0,4,10,18,13541749,1,180
Y1UMEKLHE9S8,1,3,1,3,Chickasha,731544514,University of Science and Arts of Oklahoma,OK,73018,,higher-ed,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,1,20426541,0,10
M7MDKWLTZ836,1,4,1,4,Martins Ferry,340898262,BELMONT METROPOLITAN HOUSING AUTHORITY,OH,43935,,local,2025,2025,2025,2022,0,0,0,0,1,1,0,0,0,0,0,26121080,0,10
LKFUF4KEM154,6,3,2,3,TANNERSVILLE,146001585,HUNTER-TANNERSVILLE CENTRAL SCHOOL DISTRICT,NY,12485,,local,2024,2023,2022,2022,0,0,0,0,0,0,0,0,0,3,6,3841557,1,60
UD8PQFS4K4W1,3,3,2,3,ALEXANDRIA,581805612,"HARRISBURG VOA ELDERLY HOUSING, INC (LAUREL TOWERS)",VA,22314,,non-profit,2024,2023,2022,2022,0,0,0,0,0,0,0,0,0,1,0,24112035,1,30
VARFDMP7SHG6,12,3,2,3,ALEDO,264102964,MERCER COUNTY SCHOOL DISTRICT NO. 404,IL,61231,,local,2024,2023,2022,2022,0,0,0,0,0,0,0,0,0,12,12,6919577,1,120
EQM8MESHPX43,1,3,1,3,TAMPA,593458145,"FLORIDA HEALTH SCIENCES CENTER, INC",FL,33606,,non-profit,2024,2022,2022,2022,0,0,0,0,1,1,0,0,1,0,0,34012024,0,10
C1CWE38HLN55,6,3,2,3,RENO,880142068,BOYS & GIRLS CLUB OF TRUCKEE MEADOWS,NV,89512,,non-profit,2024,2024,2022,2022,0,0,0,0,0,0,0,0,0,0,6,15802663,1,60
N3REFJLLS419,13,3,3,3,BRIDGEPORT,237060999,"PARK CITY COMMUNITIES, INC",CT,06604,14,non-profit,2024,2024,2022,2022,0,0,0,0,13,13,0,0,3,12,0,202286479,1,130
VBW8A2R4JMC6,1,3,1,3,TUCSON,273662602,"SONRISA APARTMENTS, INC. 123-HD043",AZ,85745,,non-profit,2023,2022,2022,2021,0,0,0,0,0,0,0,0,1,0,1,5809413,0,10
YHQ5NABXCC77,9,3,1,3,CHESHIRE,042422135,HOOSAC VALLEY REGIONAL SCHOOL DISTRICT,MA,01225,,local,2024,2023,2023,2022,0,0,0,0,5,9,0,0,9,0,4,8585001,1,90
R18EUE4LETK7,10,3,3,3,CONCORD,946000315,CITY OF CONCORD,CA,94519,,local,2024,2024,2022,2022,0,0,0,0,0,0,0,0,0,5,10,38602224,1,100
QWRZCQJFTEE4,9,3,3,3,Plymouth,566000349,WASHINGTON COUNTY,NC,27962,,local,2024,2024,2022,2022,0,0,0,0,0,0,0,0,0,7,9,10419285,1,90
PBFFM3WVJ837,37,3,3,3,GOODWELL,911896905,OKLAHOMA PANHANDLE STATE UNIVERSITY,OK,739390430,,higher-ed,2024,2024,2022,2022,0,0,0,0,8,4,0,0,9,8,29,26093256,1,370
RXT4B3GRE5C4,1,3,1,3,NEW BRIGHTON,411867791,"NHHI - BROOKLYN PARK, INC.",MN,55112,,non-profit,2024,2024,2024,2022,0,0,0,0,0,0,0,0,1,0,0,5772686,0,10
FRZTQ5JK2HV7,1,3,1,4,SEBASTOPOL,237086173,SEBASTOPOL AREA HOUSING CORPORATION,CA,95472,,non-profit,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,1,4508122,0,10
NWGTFBCT7RV5,2,1,1,1,BILLINGS,810295814,YELLOWSTONE ACADEMY SCHOOL DISTRICT NO. 58,MT,59106,,local,2022,2022,2022,2022,0,0,0,0,2,0,0,0,0,0,0,847219,0,20
NLFUMGHSCLH3,1,3,1,3,GREAT FALLS,134305403,"EASTER SEALS HOUSING SOLUTIONS, INC",VA,59401,,non-profit,2024,2023,2023,2022,0,0,0,0,0,0,0,0,0,0,0,5679019,0,10
DANLUTEHQNC5,2,2,1,2,ELWOOD,356002314,ELWOOD COMMUNITY SCHOOL CORPORATION,IN,46036,,local,2024,2024,2024,2022,0,0,0,0,2,0,0,0,0,0,0,14742795,0,20
RBRVWQNQL4K1,2,1,1,1,ALBANY,930479079,"MID-WILLAMETTE FAMILY YMCA, INC.",OR,97321,,non-profit,2022,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,2,1761011,0,20
YA5AJC7NQCM4,1,3,1,3,TOPTON,232837747,DIAKON LUTHERAN SENIOR HOUSING AT LUTHER MEADOWS,PA,195621317,,non-profit,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,1,6469179,0,10
KNVZVJCHYV84,7,3,1,3,Taylor Ridge,366008032,Rockridge Community Unit School District No. 300,IL,61284,,local,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,7,4058848,1,70
VHH9HH22Y2G8,10,3,3,3,DENVER,463862392,CROSSPURPOSE,CO,80205,,non-profit,2024,2024,2022,2022,0,0,0,0,2,3,0,0,1,3,8,8006337,1,100
LM5LBJLGJC56,2,1,1,1,POMFRET,066002066,TOWN OF POMFRET,CT,06259,,local,2024,2024,2024,2024,0,0,0,0,0,0,0,0,0,0,2,1164265,0,20
PC1AM3TAQXD8,1,3,1,3,SAN ANTONIO,237223078,"ENDEAVORS, INC.",TX,78249,,non-profit,2024,2023,2023,2022,0,0,0,0,0,0,0,0,1,0,0,227630812,0,10
U5N1DJNKEJ89,1,3,1,3,BULL SHOALS,710718465,NORTH ARKANSAS SENIOR HOUSING OF BULL SHOALS & GRAVETTE INC,AR,72619,,non-profit,2024,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,0,4162422,0,10
ESK7ALGDW6X3,3,3,3,3,HOUSTON,741467811,"THE WOMEN'S HOME",TX,77006,,non-profit,2024,2024,2022,2022,0,0,0,0,0,0,0,0,0,0,3,6128773,1,30
H11BEH73NL56,2,2,2,2,Bloomfield,426004282,"Davis County, Iowa",IA,52537,,local,2024,2024,2023,2023,0,0,0,0,0,0,0,0,0,1,2,1707742,0,20
XSTUB1M5SEA4,2,3,1,3,NEWTON,376001106,JASPER COUNTY,IL,62448,,local,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,2,4908327,0,20
EB8PJVTHEBU4,2,1,1,1,Lincoln City,930523629,"City of Lincoln City, Oregon",OR,97367,,state,2024,2024,2024,2024,0,0,0,0,2,0,0,0,0,0,0,1086561,0,20
CHLGEG5FR2Y9,1,2,1,2,Robinson,370793762,Crawford Memorial Hospital,IL,62454,,non-profit,2023,2022,2022,2022,0,0,0,0,0,0,0,0,0,0,1,7319112,0,10
CWC8EAJ3TDR4,2,4,2,4,Los Angeles,526072925,American Film Institute,CA,90027,,higher-ed,2025,2025,2022,2022,0,0,0,0,0,0,0,0,1,0,2,30899766,0,20
LWPDNNU2UUF3,1,2,1,2,ALBUQUERQUE,850211912,"ENCINO TERRACE, INC.",NM,87102,,non-profit,2023,2022,2022,2022,0,0,0,0,1,1,0,0,0,0,0,2480959,0,10
JJMXMJNATK49,5,3,2,3,STOCKBRIDGE,580915620,CITY OF STOCKBRIDGE,GA,30281,,local,2024,2024,2023,2022,0,0,0,0,1,5,0,0,0,2,0,10545474,1,50
XJD9SRG13D87,27,2,2,2,BISHOP,956005448,BISHOP UNIFIED SCHOOL DISTRICT,CA,93514,,local,2023,2023,2022,2022,0,0,0,0,0,0,0,0,0,0,27,9353251,1,270
Y72VLEZL57P7,3,3,1,3,Hazlehurst,100013937,Jeff Davis County Board of Education,GA,31539,,local,2024,2022,2022,2022,0,0,0,0,0,0,0,0,3,0,3,26703136,1,30
DUL5L8PEA214,1,3,1,4,Erda,260806243,"EXCELSIOR ACADEMY, INC.",UT,84074,,non-profit,2024,2022,2022,2022,0,0,0,0,1,0,0,0,0,0,0,34585999,0,10
FJSZQCLDKTQ5,6,3,3,3,BALTIMORE,521362793,UNIVERSITY OF MARYLAND MEDICAL SYSTEM CORPORATION,MD,21201,16,non-profit,2024,2024,2022,2022,0,0,0,0,4,1,0,0,1,1,0,225747005,1,60
FCM4NMDNMH43,2,3,1,3,ELYRIA,346001704,LORAIN COUNTY GENERAL HEALTH DISTRICT,OH,44035,,local,2024,2023,2023,2022,0,0,0,0,2,2,0,0,0,0,0,12389326,0,20
SUHHBDNMM315,12,3,3,3,MARKESAN,396003194,MARKESAN DISTRICT SCHOOLS,WI,53946,,local,2024,2024,2022,2022,0,0,0,0,0,2,0,0,2,12,12,6001192,1,120
J1GJSEM4BJ97,1,2,1,2,Concord,020222122,"Granite VNA, Inc.",NH,03301,,non-profit,2024,2024,2024,2023,0,0,0,0,1,0,0,0,1,0,0,3613382,0,10
XT91JDPZM996,6,3,1,3,MANY,726001175,SABINE PARISH SCHOOL BOARD,LA,71449,,local,2024,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,6,44747241,1,60
MN26RWBMU5Y1,7,3,2,3,IRVINE,952798775,CONCORDIA UNIVERSITY IRVINE,CA,92612,,higher-ed,2024,2023,2022,2022,0,0,0,0,0,0,0,0,5,6,7,104902356,1,70
JAY1N1UZKER9,1,1,1,1,Peoria,371094383,"Peoria Area Convention and Visitors Bureau, Inc.",IN,61602,,non-profit,2023,2023,2023,2023,0,0,0,0,1,0,0,0,0,0,0,754670,0,10
ZCP4AULV5HA3,1,3,1,3,Santa Rosa,856000173,Santa Rosa Consolidated Schools,NM,88435,,local,2024,2024,2024,2022,0,0,0,0,1,0,0,0,1,0,0,8267994,0,10
SKJGSPT9K1B3,1,2,1,2,Clayton,846000116,Clayton Municipal Schools,NM,88415,,local,2024,2024,2024,2023,0,0,0,0,0,0,0,0,0,0,1,2063091,0,10
KANHE98W62B5,4,3,2,3,PLANTATION,720929605,"EVANGELINE COUNCIL HOUSING FOR THE ELDERLY, INC",FL,33324,,non-profit,2024,2024,2023,2022,0,0,0,0,0,0,0,0,0,1,0,17702351,1,40
LDELRDGKS4W9,1,4,1,4,GREEN VALLEY,942905416,"UNITED COMMUNITY HEALTH CENTER-MARIA AUXILIADORA, INC.",AZ,85614,,non-profit,2025,2025,2025,2022,0,0,0,0,0,0,0,0,0,0,1,15350103,0,10
KWZYYKTDU6B1,3,3,3,3,IVANHOE,411496910,CHILD CARE & NUTRITION INC,MN,56142,,non-profit,2024,2024,2022,2022,0,0,0,0,3,0,0,0,0,3,0,15466332,1,30
N5Q6CUSFQ744,6,3,2,3,LEESBURG,592961536,"BEACON COLLEGE, INC.",FL,34748,,higher-ed,2024,2023,2022,2022,0,0,0,0,0,0,0,0,2,2,6,17069477,1,60
EJXRMMFMHLT7,13,3,3,3,PELICAN RAPIDS,450250958,INDEPENDENT SCHOOL DISTRICT NO. 548,MN,56572,,local,2024,2024,2022,2022,0,0,0,0,11,5,0,0,0,0,2,6213375,1,130
XRXDMENKBKL1,6,4,1,4,GREENSBORO,560668378,PIEDMONT TRIAD AIRPORT AUTHORITY,NC,27409,,local,2025,2024,2024,2022,0,0,0,0,0,0,0,0,0,0,0,51405748,1,60
